"MEASURE","Household Composition","NPRD","Number of Persons Usually Resident","STATE","State","REGIONTYPE","Region Type","REGION","LGA 2011","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40120","Adelaide Hills (DC)","A","Annual","2011","2011",5,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40220","Alexandrina (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40250","Anangu Pitjantjatjara (AC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40310","Barossa (DC)","A","Annual","2011","2011",5,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40430","Barunga West (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40520","Berri and Barmera (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40700","Burnside (C)","A","Annual","2011","2011",43,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","40910","Campbelltown (C)","A","Annual","2011","2011",41,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41010","Ceduna (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41060","Charles Sturt (C)","A","Annual","2011","2011",119,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41140","Clare and Gilbert Valleys (DC)","A","Annual","2011","2011",5,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41190","Cleve (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41330","Coober Pedy (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41560","Copper Coast (DC)","A","Annual","2011","2011",7,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41750","Elliston (DC)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41830","Flinders Ranges (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","41960","Franklin Harbour (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","42030","Gawler (T)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","42110","Goyder (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","42250","Grant (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","42600","Holdfast Bay (C)","A","Annual","2011","2011",29,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","42750","Kangaroo Island (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43080","Karoonda East Murray (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43220","Kimba (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43360","Kingston (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43650","Light (RegC)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43710","Lower Eyre Peninsula (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43790","Loxton Waikerie (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","43920","Mallala (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44000","Maralinga Tjarutja (AC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44060","Marion (C)","A","Annual","2011","2011",84,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44210","Mid Murray (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44340","Mitcham (C)","A","Annual","2011","2011",56,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44550","Mount Barker (DC)","A","Annual","2011","2011",6,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44620","Mount Gambier (C)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","44830","Mount Remarkable (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45040","Murray Bridge (RC)","A","Annual","2011","2011",8,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45090","Naracoorte and Lucindale (DC)","A","Annual","2011","2011",10,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45120","Northern Areas (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45290","Norwood Payneham St Peters (C)","A","Annual","2011","2011",75,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45340","Onkaparinga (C)","A","Annual","2011","2011",38,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45400","Orroroo/Carrieton (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45540","Peterborough (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45680","Playford (C)","A","Annual","2011","2011",29,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","45890","Port Adelaide Enfield (C)","A","Annual","2011","2011",153,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46090","Port Augusta (C)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46300","Port Lincoln (C)","A","Annual","2011","2011",8,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46450","Port Pirie City and Dists (M)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46510","Prospect (C)","A","Annual","2011","2011",58,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46670","Renmark Paringa (DC)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46860","Robe (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","46970","Roxby Downs (M)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47140","Salisbury (C)","A","Annual","2011","2011",43,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47290","Southern Mallee (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47490","Streaky Bay (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47630","Tatiara (DC)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47700","Tea Tree Gully (C)","A","Annual","2011","2011",31,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47800","The Coorong (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47910","Tumby Bay (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","47980","Unley (C)","A","Annual","2011","2011",59,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48050","Victor Harbor (C)","A","Annual","2011","2011",3,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48130","Wakefield (DC)","A","Annual","2011","2011",4,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48260","Walkerville (M)","A","Annual","2011","2011",12,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48340","Wattle Range (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48410","West Torrens (C)","A","Annual","2011","2011",141,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48540","Whyalla (C)","A","Annual","2011","2011",9,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48640","Wudinna (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48750","Yankalilla (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","48830","Yorke Peninsula (DC)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","49399","Unincorporated SA","A","Annual","2011","2011",4,,
"3","Non-family households(b)","4","Four","4","South Australia","LGA2011","Local Government Areas (2011)","49499","No Usual Address (SA)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50080","Albany (C)","A","Annual","2011","2011",7,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50210","Armadale (C)","A","Annual","2011","2011",24,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50250","Ashburton (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50280","Augusta-Margaret River (S)","A","Annual","2011","2011",13,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50350","Bassendean (T)","A","Annual","2011","2011",17,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50420","Bayswater (C)","A","Annual","2011","2011",87,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50490","Belmont (C)","A","Annual","2011","2011",71,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50560","Beverley (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50630","Boddington (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50770","Boyup Brook (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50840","Bridgetown-Greenbushes (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50910","Brookton (S)","A","Annual","2011","2011",0,,
"3","Non-family households(b)","4","Four","5","Western Australia","LGA2011","Local Government Areas (2011)","50980","Broome (S)","A","Annual","2011","2011",21,,
